date,open,high,low,close,volume,shares_outstanding_bn,market_cap_usd_bn,quarterly_revenue_usd_bn,sma_20,sma_50,sma_200,rsi_14,stock_split,era,key_event
31/03/2020,2.1898,2.23,2.1779,2.204,219663740,0.6,1.32,2.22,2.245,2.1809,2.5332,39.2,,Data Center Growth,
01/04/2020,2.2092,2.2246,2.1961,2.2125,169346482,0.608,1.35,2.58,2.1327,2.2523,2.35,57.4,,Data Center Growth,
02/04/2020,2.221,2.2371,2.2101,2.2231,191278511,0.602,1.34,2.58,2.2137,2.2633,2.2147,49.4,,Data Center Growth,
03/04/2020,2.238,2.2605,2.2299,2.2481,113453903,0.601,1.35,2.58,2.2217,2.3159,2.2503,40.6,,Data Center Growth,
06/04/2020,2.2467,2.313,2.2293,2.2637,261833137,0.592,1.34,2.58,2.2534,2.1654,2.4691,50.5,,Data Center Growth,
07/04/2020,2.2932,2.3049,2.2701,2.2929,157878840,0.615,1.41,2.58,2.2366,2.4236,2.3587,56.9,,Data Center Growth,
08/04/2020,2.2939,2.3196,2.2612,2.3003,202137255,0.617,1.42,2.58,2.3017,2.3649,2.5509,56.4,,Data Center Growth,
09/04/2020,2.3392,2.3606,2.2727,2.3171,176441409,0.598,1.39,2.58,2.3026,2.4293,2.4475,67.6,,Data Center Growth,
10/04/2020,2.3371,2.3443,2.3246,2.3308,184495578,0.594,1.38,2.58,2.2852,2.4141,2.0255,59,,Data Center Growth,
13/04/2020,2.3479,2.3784,2.2848,2.3344,142241376,0.61,1.42,2.58,2.3478,2.3305,2.4429,57.1,,Data Center Growth,
14/04/2020,2.3626,2.4032,2.3298,2.3587,164568706,0.609,1.44,2.58,2.4086,2.4658,2.4599,61.9,,Data Center Growth,
15/04/2020,2.3993,2.411,2.3578,2.3777,101249381,0.594,1.41,2.58,2.4574,2.3914,2.2177,69.7,,Data Center Growth,
16/04/2020,2.3511,2.4155,2.3289,2.3801,100463522,0.597,1.42,2.58,2.4246,2.5419,2.156,49.5,,Data Center Growth,
17/04/2020,2.4069,2.429,2.3984,2.4135,239649127,0.595,1.44,2.58,2.4956,2.3745,2.4471,69.6,,Data Center Growth,
20/04/2020,2.4533,2.4696,2.4327,2.4491,257167448,0.602,1.47,2.58,2.4557,2.5024,2.3879,71.4,,Data Center Growth,
21/04/2020,2.4654,2.4902,2.4094,2.4502,185837425,0.604,1.48,2.58,2.4485,2.2987,2.57,62.9,,Data Center Growth,
22/04/2020,2.4591,2.4707,2.4497,2.4605,214087491,0.6,1.48,2.58,2.414,2.4382,2.3202,71.7,,Data Center Growth,
23/04/2020,2.475,2.48,2.461,2.4712,127570496,0.602,1.49,2.58,2.5537,2.5097,2.7113,61.3,,Data Center Growth,
24/04/2020,2.5143,2.5443,2.4661,2.4994,133311510,0.597,1.49,2.58,2.5233,2.5341,2.5051,46.6,,Data Center Growth,
27/04/2020,2.5216,2.5341,2.4892,2.5171,212467566,0.615,1.55,2.58,2.5717,2.3549,2.1811,41.5,,Data Center Growth,
28/04/2020,2.516,2.5716,2.4889,2.5299,160370379,0.605,1.53,2.58,2.4321,2.6928,2.1597,56.2,,Data Center Growth,
29/04/2020,2.5643,2.5889,2.5104,2.5467,185566930,0.599,1.53,2.58,2.453,2.422,2.8994,58.4,,Data Center Growth,
30/04/2020,2.5545,2.5734,2.5393,2.5562,279439987,0.595,1.52,2.58,2.5045,2.5869,2.1969,60.7,,Data Center Growth,
01/05/2020,2.557,2.5755,2.5504,2.5624,169885494,0.615,1.58,2.58,2.5608,2.669,2.7602,57.1,,Data Center Growth,
04/05/2020,2.5692,2.5961,2.5485,2.5737,275063963,0.604,1.55,2.58,2.5486,2.6865,2.8905,48.7,,Data Center Growth,
05/05/2020,2.5989,2.6097,2.5855,2.5984,102386920,0.606,1.57,2.58,2.5212,2.6699,2.8789,39,,Data Center Growth,
06/05/2020,2.5911,2.6103,2.5724,2.5931,247543841,0.608,1.58,2.58,2.6753,2.4299,2.8876,64,,Data Center Growth,
07/05/2020,2.6061,2.6249,2.5967,2.6107,158073837,0.615,1.61,2.58,2.5908,2.5656,2.3586,45.5,,Data Center Growth,
08/05/2020,2.6254,2.6336,2.5931,2.6163,128167579,0.602,1.58,2.58,2.5478,2.5467,2.3943,44.8,,Data Center Growth,
11/05/2020,2.6655,2.6825,2.6517,2.6618,163286627,0.594,1.58,2.58,2.6728,2.7032,2.6166,54,,Data Center Growth,
12/05/2020,2.6956,2.7124,2.6371,2.6749,252413662,0.608,1.63,2.58,2.7185,2.615,3.064,66.6,,Data Center Growth,
13/05/2020,2.6894,2.7305,2.6701,2.697,247611346,0.6,1.62,2.58,2.6168,2.6743,2.5856,63.6,,Data Center Growth,
14/05/2020,2.7072,2.7198,2.6901,2.7073,233133738,0.613,1.66,2.58,2.7951,2.663,2.305,64.1,,Data Center Growth,
15/05/2020,2.7385,2.7552,2.7124,2.73,236994779,0.613,1.67,2.58,2.6572,2.7138,2.4538,59.5,,Data Center Growth,
18/05/2020,2.7295,2.7984,2.7006,2.7478,168341257,0.594,1.63,2.58,2.8089,2.9245,3.1245,46.7,,Data Center Growth,
19/05/2020,2.767,2.7801,2.7465,2.7653,146198700,0.595,1.65,2.58,2.8066,2.6034,2.7154,56.4,,Data Center Growth,
20/05/2020,2.7807,2.7995,2.7679,2.7866,165462241,0.606,1.69,2.58,2.8656,2.6134,2.4581,67.6,,Data Center Growth,
21/05/2020,2.7782,2.7982,2.757,2.7795,149861682,0.616,1.71,2.58,2.8334,2.6208,3.041,56.4,,Data Center Growth,
22/05/2020,2.8045,2.8336,2.7851,2.8059,113431838,0.597,1.68,2.58,2.8672,2.8763,3.1773,48.4,,Data Center Growth,
25/05/2020,2.8153,2.845,2.8067,2.8292,215801230,0.616,1.74,2.58,2.8714,2.7995,2.8238,46.7,,Data Center Growth,
26/05/2020,2.8534,2.8977,2.8122,2.8557,212306850,0.614,1.75,2.58,2.7501,3.0345,2.9299,68.5,,Data Center Growth,
27/05/2020,2.8282,2.8785,2.8033,2.8445,274917817,0.594,1.69,2.58,2.8298,2.9922,3.1865,58,,Data Center Growth,
28/05/2020,2.8459,2.8612,2.8323,2.8464,263212592,0.601,1.71,2.58,2.8114,2.9372,2.4968,39.3,,Data Center Growth,
29/05/2020,2.8555,2.8951,2.8308,2.865,147399395,0.595,1.7,2.58,2.9156,3.0354,3.1539,68.8,,Data Center Growth,
01/06/2020,2.9024,2.9546,2.8508,2.9115,184925112,0.618,1.8,2.58,2.8801,3.0857,3.0298,47.5,,Data Center Growth,
02/06/2020,2.9595,2.9831,2.8954,2.9389,259704144,0.602,1.77,2.58,3.0313,2.9144,2.8587,52.6,,Data Center Growth,
03/06/2020,2.9254,2.9789,2.8999,2.9528,130603866,0.612,1.81,2.58,2.9321,2.9658,2.9497,52.8,,Data Center Growth,
04/06/2020,2.9701,2.9903,2.9288,2.9585,226129012,0.604,1.79,2.58,2.9122,3.1079,2.8024,71.9,,Data Center Growth,
05/06/2020,2.9871,3.0182,2.9465,2.974,229385615,0.596,1.77,2.58,2.9856,2.8544,3.054,43.3,,Data Center Growth,
08/06/2020,2.989,3.0154,2.9333,2.9822,124137465,0.59,1.76,2.58,3.0561,2.9746,2.6447,63.8,,Data Center Growth,
09/06/2020,2.9611,2.9829,2.9511,2.9657,126438369,0.595,1.76,2.58,2.9812,2.7602,3.3547,40.2,,Data Center Growth,
10/06/2020,2.9827,3.0581,2.961,3.0086,231044956,0.592,1.78,2.58,2.9348,3.1257,3.3263,67.7,,Data Center Growth,
11/06/2020,3.0382,3.0654,2.9961,3.0194,171990409,0.614,1.85,2.58,3.1353,3.1033,3.0306,43.8,,Data Center Growth,
12/06/2020,3.0456,3.0981,2.9999,3.0557,150763070,0.609,1.86,2.58,3.1556,3.1245,3.4518,54.8,,Data Center Growth,
15/06/2020,3.047,3.1011,3.0117,3.055,223602414,0.602,1.84,2.58,3.1011,2.9643,2.7374,47.5,,Data Center Growth,
16/06/2020,3.0991,3.1166,3.0937,3.1035,297307575,0.618,1.92,2.58,3.0792,2.979,3.166,54.6,,Data Center Growth,
17/06/2020,3.1333,3.1776,3.0615,3.1052,152289951,0.61,1.89,2.58,3.0082,3.1516,3.2349,61.5,,Data Center Growth,
18/06/2020,3.1294,3.1382,3.1067,3.1219,272437629,0.609,1.9,2.58,3.1933,3.0711,3.4812,63,,Data Center Growth,
19/06/2020,3.1282,3.1494,3.0788,3.1217,282145441,0.608,1.9,2.58,3.012,3.2434,3.3979,41.5,,Data Center Growth,
22/06/2020,3.1617,3.1882,3.1191,3.1445,200117998,0.617,1.94,2.58,3.1907,3.1494,3.0184,49.2,,Data Center Growth,
23/06/2020,3.1444,3.1996,3.1224,3.1527,136933290,0.607,1.91,2.58,3.2362,3.215,2.8635,63.5,,Data Center Growth,
24/06/2020,3.1633,3.1947,3.1467,3.1736,232890377,0.608,1.93,2.58,3.1621,2.9772,3.2381,51.5,,Data Center Growth,
25/06/2020,3.1902,3.2224,3.1712,3.1954,267319801,0.609,1.95,2.58,3.2163,3.1932,3.0928,43.1,,Data Center Growth,
26/06/2020,3.2329,3.2633,3.1613,3.2018,142685471,0.613,1.96,2.58,3.1601,3.0237,3.3404,45.6,,Data Center Growth,
29/06/2020,3.2164,3.2218,3.1987,3.2133,258711046,0.605,1.94,2.58,3.1822,3.0691,3.6898,63.5,,Data Center Growth,
30/06/2020,3.2239,3.2365,3.2096,3.2255,101889431,0.618,1.99,2.58,3.1307,3.3766,2.8053,46.2,,Data Center Growth,
01/07/2020,3.2253,3.236,3.221,3.2283,106563008,0.614,1.98,3.01,3.2799,3.2854,2.9512,62,,Data Center Growth,
02/07/2020,3.2502,3.2943,3.2329,3.2572,238730090,0.599,1.95,3.01,3.1494,3.2831,3.4758,54.1,,Data Center Growth,
03/07/2020,3.2346,3.2967,3.2011,3.2459,102657289,0.599,1.94,3.01,3.3737,3.1827,3.2699,47.3,,Data Center Growth,
06/07/2020,3.2676,3.2973,3.2582,3.277,133444542,0.597,1.96,3.01,3.3603,3.2277,3.4875,68.1,,Data Center Growth,
07/07/2020,3.2792,3.3305,3.2518,3.2935,143901592,0.611,2.01,3.01,3.3649,3.5098,3.6341,49.8,,Data Center Growth,
08/07/2020,3.3447,3.3828,3.2853,3.3279,114664212,0.604,2.01,3.01,3.4564,3.54,2.8488,51.8,,Data Center Growth,
09/07/2020,3.4047,3.4355,3.3212,3.3638,160485971,0.618,2.08,3.01,3.2547,3.1363,3.8334,61.2,,Data Center Growth,
10/07/2020,3.3641,3.3766,3.341,3.3618,293237190,0.607,2.04,3.01,3.3916,3.2302,3.1516,63.1,,Data Center Growth,
13/07/2020,3.3572,3.3728,3.3446,3.3576,198523459,0.605,2.03,3.01,3.2972,3.2917,3.8322,38.2,,Data Center Growth,
14/07/2020,3.3887,3.4081,3.3589,3.3801,225686292,0.609,2.06,3.01,3.4747,3.4552,2.9237,65,,Data Center Growth,
15/07/2020,3.4069,3.4226,3.3732,3.398,125010087,0.62,2.11,3.01,3.5163,3.6198,3.3714,43.6,,Data Center Growth,
16/07/2020,3.4021,3.4256,3.3804,3.4048,184134248,0.611,2.08,3.01,3.4863,3.4325,3.5269,62.1,,Data Center Growth,
17/07/2020,3.4252,3.5006,3.3876,3.4465,216958443,0.595,2.05,3.01,3.4457,3.3303,3.8741,54.9,,Data Center Growth,
20/07/2020,3.4366,3.4889,3.4147,3.4589,177234109,0.606,2.1,3.01,3.5574,3.6968,3.2721,39.2,,Data Center Growth,
21/07/2020,3.4947,3.509,3.4592,3.4803,127523417,0.6,2.09,3.01,3.458,3.3694,3.2978,70.8,,Data Center Growth,
22/07/2020,3.4956,3.5261,3.4803,3.5045,220829104,0.608,2.13,3.01,3.3961,3.4075,3.7564,44.3,,Data Center Growth,
23/07/2020,3.5059,3.5195,3.4798,3.5041,215111872,0.616,2.16,3.01,3.3797,3.438,3.2091,60,,Data Center Growth,
24/07/2020,3.4996,3.5223,3.4679,3.5057,105924215,0.612,2.15,3.01,3.5669,3.2741,3.9729,47.1,,Data Center Growth,
27/07/2020,3.5219,3.5827,3.4679,3.525,188510615,0.615,2.17,3.01,3.4816,3.4504,3.1063,38,,Data Center Growth,
28/07/2020,3.5407,3.5765,3.4481,3.5194,292253549,0.598,2.1,3.01,3.52,3.4196,3.0477,68.4,,Data Center Growth,
29/07/2020,3.5089,3.5211,3.4827,3.5056,286608514,0.592,2.08,3.01,3.4583,3.4364,3.721,52.2,,Data Center Growth,
30/07/2020,3.5383,3.6021,3.5194,3.5685,257748425,0.609,2.17,3.01,3.4683,3.6772,3.8753,64.8,,Data Center Growth,
31/07/2020,3.5899,3.6195,3.5678,3.5831,279178185,0.591,2.12,3.01,3.4632,3.3825,4.0069,57,,Data Center Growth,
03/08/2020,3.5957,3.6215,3.5651,3.5982,235843624,0.607,2.18,3.01,3.6501,3.8093,3.2779,52.1,,Data Center Growth,
04/08/2020,3.6232,3.6462,3.5968,3.6181,145800694,0.598,2.16,3.01,3.6321,3.5274,3.399,55.2,,Data Center Growth,
05/08/2020,3.6709,3.6923,3.6057,3.6387,191242506,0.591,2.15,3.01,3.7746,3.8396,4.068,47.6,,Data Center Growth,
06/08/2020,3.66,3.6774,3.6163,3.6524,269479279,0.611,2.23,3.01,3.6455,3.6528,3.1106,68.5,,Data Center Growth,
07/08/2020,3.681,3.7144,3.6263,3.6663,188165102,0.612,2.24,3.01,3.7969,3.6263,3.6381,50.2,,Data Center Growth,
10/08/2020,3.7154,3.7334,3.6757,3.7059,155824836,0.608,2.25,3.01,3.6547,3.5244,3.7486,55.7,,Data Center Growth,
11/08/2020,3.7106,3.7885,3.6608,3.7171,181093981,0.591,2.2,3.01,3.8407,3.9589,4.2513,64.5,,Data Center Growth,
12/08/2020,3.7279,3.7552,3.7025,3.7236,164965758,0.592,2.2,3.01,3.7286,3.6086,3.2471,64.2,,Data Center Growth,
13/08/2020,3.7286,3.7465,3.7102,3.7322,119825020,0.59,2.2,3.01,3.8325,3.515,4.0388,69.4,,Data Center Growth,
14/08/2020,3.7396,3.768,3.7202,3.7395,296563100,0.608,2.27,3.01,3.8149,3.9437,3.7679,45.3,,Data Center Growth,
17/08/2020,3.7634,3.8383,3.7252,3.7625,126176461,0.595,2.24,3.01,3.8062,3.7405,4.2907,45.6,,Data Center Growth,
18/08/2020,3.7878,3.8153,3.7721,3.7921,131473270,0.605,2.29,3.01,3.9076,3.8902,3.9922,62.6,,Data Center Growth,
19/08/2020,3.8161,3.8356,3.7733,3.8117,189362252,0.615,2.34,3.01,3.7057,3.6019,3.8318,44.4,,Data Center Growth,
20/08/2020,3.7839,3.8554,3.7536,3.8172,122052584,0.598,2.28,3.01,3.8458,3.8054,3.2916,68,,Data Center Growth,
21/08/2020,3.8257,3.8483,3.7759,3.8084,191350520,0.599,2.28,3.01,3.8974,3.8727,4.3653,55.8,,Data Center Growth,
24/08/2020,3.8266,3.8591,3.7843,3.8287,181737803,0.595,2.28,3.01,3.8666,3.5812,3.3356,44.2,,Data Center Growth,
25/08/2020,3.8164,3.8858,3.7763,3.8315,139539603,0.612,2.34,3.01,3.8391,3.7979,4.0015,55,,Data Center Growth,
26/08/2020,3.8655,3.908,3.83,3.8831,177637946,0.608,2.36,3.01,3.82,3.7261,3.6397,71.3,,Data Center Growth,
27/08/2020,3.9074,3.9256,3.8871,3.9055,296468234,0.609,2.38,3.01,3.8815,3.6994,3.6135,47.2,,Data Center Growth,
28/08/2020,3.9271,3.9702,3.8883,3.9294,205844140,0.6,2.36,3.01,3.9621,4.2023,4.3371,59.9,,Data Center Growth,
31/08/2020,3.9202,3.9953,3.8929,3.9296,243429581,0.602,2.37,3.01,3.791,3.8754,3.9676,68.4,,Data Center Growth,
01/09/2020,3.9804,4.016,3.9193,3.9567,107837715,0.595,2.35,3.01,3.9988,3.7217,3.9727,53,,Data Center Growth,Ampere A100 Launch
02/09/2020,3.9852,4.0032,3.9421,3.9758,249914747,0.612,2.43,3.01,3.9731,3.9531,3.8716,67,,Data Center Growth,Ampere A100 Launch
03/09/2020,3.9646,4.0084,3.9457,3.9782,289870186,0.62,2.47,3.01,4.0168,3.8493,3.8942,43.8,,Data Center Growth,Ampere A100 Launch
04/09/2020,3.9713,3.9926,3.9464,3.9684,243553523,0.62,2.46,3.01,4.0093,4.1459,3.8238,66.7,,Data Center Growth,Ampere A100 Launch
07/09/2020,4.0111,4.0385,3.9266,3.9911,212663377,0.613,2.45,3.01,4.1203,4.1228,3.7433,41.5,,Data Center Growth,Ampere A100 Launch
08/09/2020,3.9987,4.0456,3.962,4.0079,118016113,0.613,2.46,3.01,3.9076,4.0025,3.8684,58.2,,Data Center Growth,Ampere A100 Launch
09/09/2020,3.9891,4.0458,3.9687,4.0154,238014436,0.594,2.39,3.01,3.9064,4.051,3.9012,54.3,,Data Center Growth,Ampere A100 Launch
10/09/2020,4.0127,4.0445,3.978,4.014,126002434,0.599,2.4,3.01,3.8561,3.8174,4.1395,53.5,,Data Center Growth,Ampere A100 Launch
11/09/2020,4.0683,4.0902,4.061,4.0754,244211222,0.62,2.53,3.01,4.05,3.8667,3.902,71.3,,Data Center Growth,Ampere A100 Launch
14/09/2020,4.1131,4.1255,4.0875,4.1057,209548742,0.607,2.49,3.01,4.2693,4.3121,4.1241,52.4,,Data Center Growth,Ampere A100 Launch
15/09/2020,4.1432,4.1637,4.1173,4.1422,227643526,0.615,2.55,3.01,4.1455,4.1265,3.9008,44.1,,Data Center Growth,Ampere A100 Launch
16/09/2020,4.1122,4.1254,4.097,4.1131,231067628,0.613,2.52,3.01,4.0901,4.3857,3.9575,61.3,,Data Center Growth,Ampere A100 Launch
17/09/2020,4.1174,4.1577,4.0762,4.1173,166506871,0.618,2.54,3.01,3.9994,4.1008,4.1524,65.8,,Data Center Growth,Ampere A100 Launch
18/09/2020,4.1308,4.19,4.0836,4.1254,223294019,0.618,2.55,3.01,4.1456,3.8957,3.6956,61.4,,Data Center Growth,Ampere A100 Launch
21/09/2020,4.1164,4.1905,4.0876,4.1548,149708190,0.603,2.51,3.01,4.1213,4.1678,4.36,47.4,,Data Center Growth,Ampere A100 Launch
22/09/2020,4.1377,4.1799,4.0765,4.1361,103560914,0.613,2.54,3.01,4.1058,4.2918,4.4809,47,,Data Center Growth,Ampere A100 Launch
23/09/2020,4.1545,4.1712,4.1412,4.161,214229014,0.616,2.56,3.01,4.036,4.1364,4.0912,62.1,,Data Center Growth,Ampere A100 Launch
24/09/2020,4.17,4.2081,4.1267,4.1688,273823438,0.6,2.5,3.01,4.1079,4.2992,4.0992,47.4,,Data Center Growth,Ampere A100 Launch
25/09/2020,4.1947,4.2204,4.1414,4.1783,262242531,0.6,2.51,3.01,4.3322,4.0132,4.5874,59.2,,Data Center Growth,Ampere A100 Launch
28/09/2020,4.1952,4.2233,4.176,4.2008,266001016,0.591,2.48,3.01,4.2498,4.0454,3.5735,66.3,,Data Center Growth,Ampere A100 Launch
29/09/2020,4.2175,4.2482,4.1885,4.2134,212597950,0.608,2.56,3.01,4.3207,4.235,4.2992,71.1,,Data Center Growth,Ampere A100 Launch
30/09/2020,4.236,4.2792,4.1965,4.2332,188377802,0.61,2.58,3.01,4.3228,4.4262,4.5185,55,,Data Center Growth,Ampere A100 Launch
01/10/2020,4.2496,4.35,4.2163,4.2716,235138666,0.612,2.61,3.11,4.2022,4.3244,3.7242,54.3,,Data Center Growth,
02/10/2020,4.271,4.3053,4.2475,4.2748,167903797,0.605,2.59,3.11,4.1726,4.4755,3.9791,65.3,,Data Center Growth,
05/10/2020,4.329,4.3422,4.3036,4.3202,107384702,0.614,2.65,3.11,4.4836,4.548,4.6052,52.7,,Data Center Growth,
06/10/2020,4.3556,4.3977,4.3442,4.3653,146097818,0.601,2.62,3.11,4.3316,4.1121,4.504,49.8,,Data Center Growth,
07/10/2020,4.418,4.469,4.3252,4.3809,294298791,0.617,2.7,3.11,4.2193,4.4617,4.7087,70.4,,Data Center Growth,
08/10/2020,4.3723,4.4224,4.352,4.39,273869421,0.604,2.65,3.11,4.394,4.6756,3.9056,39.1,,Data Center Growth,
09/10/2020,4.3863,4.4111,4.3597,4.3793,285312164,0.604,2.65,3.11,4.3701,4.5664,4.2315,54.3,,Data Center Growth,
12/10/2020,4.4164,4.4581,4.3515,4.4057,127957081,0.598,2.63,3.11,4.3407,4.679,5.0031,41.4,,Data Center Growth,
13/10/2020,4.4509,4.4769,4.4077,4.4386,250377691,0.612,2.72,3.11,4.3588,4.2896,3.8153,66.2,,Data Center Growth,
14/10/2020,4.4076,4.4726,4.363,4.422,129955165,0.612,2.71,3.11,4.4152,4.3446,4.1998,40.7,,Data Center Growth,
15/10/2020,4.4189,4.4572,4.3991,4.424,149065192,0.599,2.65,3.11,4.5816,4.6715,3.8029,46.1,,Data Center Growth,
16/10/2020,4.4663,4.4887,4.4145,4.4538,129125293,0.597,2.66,3.11,4.3484,4.1689,3.9229,41.5,,Data Center Growth,
19/10/2020,4.4841,4.5281,4.4056,4.4662,105034801,0.606,2.71,3.11,4.5059,4.3451,4.9962,58.7,,Data Center Growth,
20/10/2020,4.4702,4.5611,4.4447,4.4884,249578741,0.605,2.72,3.11,4.3261,4.7615,3.9658,61.9,,Data Center Growth,
21/10/2020,4.4912,4.5371,4.473,4.4958,105209614,0.603,2.71,3.11,4.6254,4.4485,4.8836,50.2,,Data Center Growth,
22/10/2020,4.5477,4.5781,4.4945,4.5394,267205386,0.617,2.8,3.11,4.4323,4.773,4.2729,64.8,,Data Center Growth,
23/10/2020,4.5736,4.6147,4.5062,4.5461,256593185,0.605,2.75,3.11,4.5578,4.3226,4.9513,65.8,,Data Center Growth,
26/10/2020,4.6169,4.6729,4.4829,4.5719,145063778,0.618,2.83,3.11,4.6653,4.7211,4.5104,61.9,,Data Center Growth,
27/10/2020,4.5924,4.6397,4.5503,4.6064,125890103,0.6,2.76,3.11,4.7519,4.8023,5.1784,62.4,,Data Center Growth,
28/10/2020,4.6194,4.6699,4.5924,4.6304,107289335,0.597,2.76,3.11,4.7061,4.6685,4.5735,52.2,,Data Center Growth,
29/10/2020,4.5777,4.6855,4.5425,4.6327,278053810,0.595,2.76,3.11,4.6177,4.6213,4.9552,45.1,,Data Center Growth,
30/10/2020,4.6312,4.6684,4.5899,4.633,289158685,0.598,2.77,3.11,4.6845,4.6789,4.1337,51.1,,Data Center Growth,
02/11/2020,4.6267,4.6519,4.6179,4.6328,119263927,0.6,2.78,3.11,4.5996,4.3976,4.3994,65.2,,Data Center Growth,
03/11/2020,4.643,4.7045,4.6215,4.6518,264119971,0.605,2.81,3.11,4.6692,4.7626,4.8889,64.7,,Data Center Growth,
04/11/2020,4.7186,4.7532,4.6108,4.6778,101875967,0.599,2.8,3.11,4.8212,4.6811,5.3204,48.2,,Data Center Growth,
05/11/2020,4.6828,4.7448,4.6568,4.7175,287328463,0.599,2.83,3.11,4.8855,4.83,4.8235,42.1,,Data Center Growth,
06/11/2020,4.7358,4.7527,4.7133,4.7339,283961787,0.604,2.86,3.11,4.7023,4.4547,4.8592,64.5,,Data Center Growth,
09/11/2020,4.7081,4.7178,4.681,4.6985,154356210,0.598,2.81,3.11,4.7613,4.382,5.1392,45.4,,Data Center Growth,
10/11/2020,4.7437,4.7967,4.6485,4.7171,102294493,0.598,2.82,3.11,4.5639,5.0328,4.9321,60.4,,Data Center Growth,
11/11/2020,4.7394,4.7691,4.6401,4.7035,150600513,0.614,2.89,3.11,4.5168,4.9619,4.5437,47.5,,Data Center Growth,
12/11/2020,4.7409,4.7723,4.72,4.7554,250139589,0.597,2.84,3.11,4.6291,4.4647,5.2199,62.2,,Data Center Growth,
13/11/2020,4.7484,4.8153,4.722,4.7686,212474169,0.616,2.94,3.11,4.9584,4.4546,4.7272,46.4,,Data Center Growth,
16/11/2020,4.7835,4.8649,4.6772,4.7905,172267174,0.606,2.9,3.11,4.6616,4.8745,4.9501,59,,Data Center Growth,
17/11/2020,4.7557,4.8693,4.6837,4.7787,187510023,0.595,2.84,3.11,4.7542,4.4745,5.0368,46.5,,Data Center Growth,
18/11/2020,4.801,4.8617,4.7531,4.804,291898557,0.616,2.96,3.11,4.8118,4.7883,5.205,60.2,,Data Center Growth,
19/11/2020,4.8327,4.8614,4.8202,4.841,193981130,0.602,2.91,3.11,4.7903,4.8232,4.5986,53.7,,Data Center Growth,
20/11/2020,4.8301,4.9102,4.7524,4.844,292828371,0.602,2.92,3.11,5.0303,4.5238,4.9443,63.1,,Data Center Growth,
23/11/2020,4.8604,4.9291,4.8379,4.8765,196250224,0.613,2.99,3.11,4.8588,4.5937,4.6635,65.5,,Data Center Growth,
24/11/2020,4.8407,4.9258,4.7956,4.8408,216974584,0.607,2.94,3.11,4.8853,4.9245,4.9468,45.4,,Data Center Growth,
25/11/2020,4.8232,4.9395,4.7849,4.8635,197527183,0.598,2.91,3.11,4.6985,4.6387,4.553,52.7,,Data Center Growth,
26/11/2020,4.852,4.9564,4.804,4.8781,193470162,0.608,2.97,3.11,4.9802,5.012,5.108,62.3,,Data Center Growth,
27/11/2020,4.9022,4.9565,4.8211,4.9033,175212059,0.608,2.98,3.11,4.7096,5.1155,4.2958,62.1,,Data Center Growth,
30/11/2020,4.8832,4.9597,4.8606,4.9222,108116415,0.617,3.04,3.11,4.8736,4.8956,4.8082,65.4,,Data Center Growth,
01/12/2020,4.9209,4.9851,4.887,4.9296,260660411,0.602,2.97,3.11,4.8277,4.669,5.4344,55.5,,Data Center Growth,
02/12/2020,4.98,5.0056,4.9361,4.9735,299615103,0.617,3.07,3.11,4.9542,4.6345,4.5627,70.6,,Data Center Growth,
03/12/2020,5.0176,5.0672,4.9769,5.0211,204214838,0.594,2.98,3.11,5.2013,5.2397,4.6006,47.9,,Data Center Growth,
04/12/2020,5.0445,5.0774,5.0264,5.0508,171270194,0.603,3.05,3.11,5.1297,4.9777,5.5359,49.2,,Data Center Growth,
07/12/2020,5.0111,5.0193,4.9802,5.0073,133495827,0.596,2.98,3.11,5.0231,5.2171,4.299,41.6,,Data Center Growth,
08/12/2020,5.0434,5.0698,5.0211,5.0395,256827441,0.602,3.03,3.11,4.9478,5.0327,5.5774,45.9,,Data Center Growth,
09/12/2020,5.0455,5.0875,4.9811,5.0422,230939030,0.61,3.08,3.11,5.1072,4.9874,5.6959,64.2,,Data Center Growth,
10/12/2020,5.051,5.0709,5.0392,5.052,277342054,0.613,3.1,3.11,4.9506,5.4006,4.4887,52,,Data Center Growth,
11/12/2020,5.0853,5.1411,5.0571,5.0914,189179074,0.615,3.13,3.11,5.0288,5.281,4.7946,49.5,,Data Center Growth,
14/12/2020,5.1644,5.206,5.0692,5.1231,248650584,0.598,3.06,3.11,5.0633,5.1882,5.1887,45.5,,Data Center Growth,
15/12/2020,5.1583,5.2139,5.0303,5.1241,271555573,0.602,3.08,3.11,5.017,5.4577,4.4165,54.1,,Data Center Growth,
16/12/2020,5.1391,5.1609,5.0773,5.1296,138285550,0.607,3.11,3.11,5.0847,5.4323,5.0704,71.4,,Data Center Growth,
17/12/2020,5.1377,5.158,5.0915,5.1332,157515752,0.613,3.15,3.11,5.275,5.2497,5.8645,49.3,,Data Center Growth,
18/12/2020,5.1669,5.1847,5.1497,5.1657,217389494,0.598,3.09,3.11,5.2321,4.9804,4.5684,60.6,,Data Center Growth,
21/12/2020,5.2024,5.2504,5.1571,5.1941,201818657,0.599,3.11,3.11,5.3775,5.2268,5.966,69.2,,Data Center Growth,
22/12/2020,5.2276,5.2658,5.158,5.2052,286565136,0.613,3.19,3.11,5.1349,5.1533,5.6275,68.5,,Data Center Growth,
23/12/2020,5.2043,5.2169,5.1729,5.191,141352993,0.617,3.2,3.11,5.375,5.4588,5.239,53.4,,Data Center Growth,
